FIPS,State,County,Climate Region,MEDHINC16,GROCPTH16,CONVSPTH16,SUPERCPTH16,PCT_OBESE_ADULTS17,RECFACPTH16,largest_group,FFRPTH16,FSRPTH16,PCTADTLHS16_20,PCTADTWHS16_20,PCTADTWC16_20
29195,MO,Saline,Ohio Valley,43095.0,0.175039384,0.831437073,0.0437598,32.5,0.087519692,white_not_hispanic_2017,0.568877998,0.568877998,15.26707325246297,36.86080021446283,25.32672072917365
26149,MI,St. Joseph,Upper Midwest,48271.0,0.180825881,0.476722777,0.065754866,32.3,0.0328774,white_not_hispanic_2017,0.55891636,0.591793793,13.46886912325286,36.16215423712247,34.33193236242791
31159,NE,Seward,Northern Rockies and Plains,66102.0,0.292654375,0.468247,0.0585309,32.8,0.11706175,white_not_hispanic_2017,0.58530875,0.526777875,5.264608599779493,28.32598309445057,35.70378537302462
39065,OH,Hardin,Ohio Valley,46969.0,0.159200178,0.573120642,0.03184,33.8,0.063680071,white_not_hispanic_2017,0.477600535,0.541280606,9.846090065813339,49.03352852775043,25.11271182049023
39091,OH,Logan,Ohio Valley,53760.0,0.265657169,0.354209559,0.0221381,33.8,0.0442762,white_not_hispanic_2017,0.841247703,0.730557216,7.464928258716006,45.46064615089637,30.01310197168696
26091,MI,Lenawee,Upper Midwest,52738.0,0.142117552,0.395898894,0.0203025,32.3,0.081210029,white_not_hispanic_2017,0.548167699,0.669982743,8.969454502978625,37.18461628314449,32.78676556477047
19059,IA,Dickinson,Upper Midwest,58019.0,0.116931712,0.760056127,0.0584659,36.4,0.233863424,white_not_hispanic_2017,1.169317119,1.695509822,4.087829946274235,26.32562485400608,37.36665888032391
11001,DC,District of Columbia,,74093.0,0.271796311,0.293715368,0.00730635,22.9,0.14904959,white_not_hispanic_2017,1.281534217,1.287379299,8.129908005402541,16.60345109226154,15.50899825891559
24027,MD,Howard,Northeast,119386.0,0.129351413,0.255547914,0.0094647,31.3,0.170365276,white_not_hispanic_2017,0.854981291,0.580503903,4.488163362548852,13.34949121014556,19.48933167783821
41035,OR,Klamath,Northwest,44678.0,0.241389195,0.437517916,0.0452605,29.4,0.075434123,white_not_hispanic_2017,0.648733461,1.040990903,12.32268384055226,31.59700298859284,34.85919939386286
35029,NM,Luna,Southwest,28227.0,0.082345191,0.658761528,0.0411726,28.4,0.082345191,hispanic_2017,0.82345191,0.741106719,28.68783547823838,36.02147060725603,22.23371920067257
36095,NY,Schoharie,Northeast,50244.0,0.063586939,0.604075923,0.0317935,25.7,0.0317935,white_not_hispanic_2017,0.413315105,0.763043271,9.324040566501363,36.23285529196265,30.85824062904883
35005,NM,Chaves,Southwest,40573.0,0.091783819,0.458919093,0.0305946,28.4,0.076486515,hispanic_2017,0.673081336,0.627189427,20.63403916266267,26.59053045850738,35.09911389043147
22051,LA,Jefferson,South,49681.0,0.216655074,0.421907249,0.0182446,36.2,0.123151305,white_not_hispanic_2017,0.891706672,0.750310729,13.64628321648622,30.22202039869584,28.55262040261616
22005,LA,Ascension,South,74212.0,0.181087844,0.51033847,0.0329251,36.2,0.123468985,white_not_hispanic_2017,0.749045173,0.419794548,10.40924173528327,29.77264348039818,32.2379255253779
48449,TX,Titus,South,45324.0,0.153303695,0.705196995,0.0613215,33.0,0.0613215,white_not_hispanic_2017,0.58255404,0.766518473,21.83028119683779,35.45481837286101,25.95817071950365
39083,OH,Knox,Ohio Valley,53375.0,0.147948448,0.246580747,0.0164387,33.8,0.0164387,white_not_hispanic_2017,0.657548659,0.493161494,8.294352257619774,38.87439066423753,30.25013540794722
12083,FL,Marion,Southeast,39629.0,0.160855291,0.499800367,0.0201069,28.4,0.0574483,white_not_hispanic_2017,0.488310703,0.54001419,12.00763381497299,36.48048392137022,30.8351066204372
36009,NY,Cattaraugus,Northeast,46224.0,0.244338422,0.475816926,0.0257198,25.7,0.077159502,white_not_hispanic_2017,0.527256594,0.925914019,10.32527264106212,39.15030820293978,30.61735419630157
1083,AL,Limestone,Southeast,52181.0,0.107619458,0.6349548,0.0107619,36.3,0.07533362,white_not_hispanic_2017,0.55962118,0.473525613,14.72916114985141,29.33621678877218,31.0192132285874
18173,IN,Warrick,Ohio Valley,65809.0,0.128930361,0.273977018,0.0322326,33.6,0.112814066,white_not_hispanic_2017,0.483488856,0.46737256,5.867376461057748,28.5383636153223,32.61659530146974
40153,OK,Woodward,South,57403.0,0.095584018,0.812464156,0.047792,36.5,0.095584018,white_not_hispanic_2017,0.716880138,0.860256165,11.56729999272039,40.03057436121424,29.00196549464948
13245,GA,Richmond,Southeast,41128.0,0.178210764,0.658389767,0.0198012,31.6,0.074254485,white_not_hispanic_2017,0.851451428,0.648489169,14.26895218611088,32.07148390784713,31.16815716832264
27109,MN,Olmsted,Upper Midwest,72511.0,0.169731628,0.254597442,0.0391688,28.4,0.124034651,white_not_hispanic_2017,0.691982792,0.659342094,5.49912599801578,19.24505125903529,28.567109179383
30013,MT,Cascade,Northern Rockies and Plains,45569.0,0.122717455,0.35588062,0.0245435,25.3,0.147260946,white_not_hispanic_2017,0.846750442,0.809935205,7.577361198313751,31.45214817472419,33.64965467754956
55075,WI,Marinette,Upper Midwest,44265.0,0.223386036,0.719799449,0.0248207,32.0,0.074462012,white_not_hispanic_2017,0.670158108,1.315495545,9.012304622547388,40.36581310276023,34.16694379780512
6055,CA,Napa,West,73112.0,0.282388157,0.310626972,0.0141194,25.1,0.16237319,white_not_hispanic_2017,0.578895721,1.058955587,14.45013570597719,17.5417831561333,30.8072975123972
42027,PA,Centre,Northeast,59070.0,0.104884534,0.289974889,0.018509,31.6,0.160411641,white_not_hispanic_2017,0.647816242,0.684834313,5.508228266752189,28.0292248792319,20.68993164825914
22015,LA,Bossier,South,50048.0,0.134651332,0.39603333,0.023762,36.2,0.095047999,white_not_hispanic_2017,0.871273326,0.633653328,9.932719967667545,27.90576040700853,36.73537313078002
20103,KS,Leavenworth,South,67558.0,0.087374399,0.224677027,0.0124821,32.4,0.0624103,white_not_hispanic_2017,0.436871997,0.474318168,7.039783001808318,28.48101265822785,30.95117540687161
13047,GA,Catoosa,Southeast,53740.0,0.105633271,0.407442618,0.0452714,31.6,0.090542804,white_not_hispanic_2017,0.769613835,0.497985423,11.11039657020364,32.53376205787782,33.30975348338692
37189,NC,Watauga,Southeast,44014.0,0.1848463,0.425146491,0.0184846,32.1,0.09242315,white_not_hispanic_2017,0.739385201,1.515739662,9.375478106545089,20.98161010984976,26.9116612098773
9005,CT,Litchfield,Northeast,76323.0,0.240309781,0.420542117,0.00546159,26.9,0.114693305,white_not_hispanic_2017,0.562543351,1.103240359,6.177614776979272,29.77222783156144,28.19237393835006
48099,TX,Coryell,South,50122.0,0.0400304,0.360273808,0.0266869,33.0,0.0266869,white_not_hispanic_2017,0.453678129,0.453678129,11.19378030429694,27.78590536699548,44.0979769269353
40037,OK,Creek,South,45630.0,0.084461837,0.408232214,0.0281539,36.5,0.014077,white_not_hispanic_2017,0.478617078,0.450463132,10.69064160196159,40.77850429096853,32.48263179403351
42019,PA,Butler,Northeast,66277.0,0.166481389,0.37055535,0.0214815,31.6,0.107407348,white_not_hispanic_2017,0.59611078,0.692777393,4.558561646387351,31.76761618073304,26.15994456407543
37107,NC,Lenoir,Southeast,39341.0,0.243766541,0.713887728,0.0174119,32.1,0.087059479,white_not_hispanic_2017,0.888006686,0.609416353,18.87757699160092,32.02087045049631,33.58360906082973
54087,WV,Roane,Ohio Valley,35135.0,0.212344281,0.424688562,0.070781427,38.1,0.070781427,white_not_hispanic_2017,0.424688562,0.212344281,18.70416875941738,44.04821697639377,24.26921145153189
51003,VA,Albemarle,Southeast,73132.0,0.178539547,0.488634548,0.0281905,30.1,0.150349092,white_not_hispanic_2017,0.545015458,0.704761368,7.331545151589043,14.54387818689209,19.38551572787125
10003,DE,New Castle,Northeast,67246.0,0.173881556,0.310118652,0.008963,31.8,0.166711183,white_not_hispanic_2017,0.736755872,0.756474399,7.856141095372895,30.43067623724972,25.05032836346135
49007,UT,Carbon,Southwest,49743.0,0.196357567,0.490893918,0.0490894,25.3,0.098178784,white_not_hispanic_2017,0.736340877,0.687251485,7.841954456341426,29.38470818881013,46.01115970441864
23009,ME,Hancock,Northeast,53941.0,0.551490864,0.514724806,0.018383,29.1,0.14706423,white_not_hispanic_2017,0.864002353,1.985367109,5.272675359284286,31.57656800228419,27.9694489388027
22011,LA,Beauregard,South,49436.0,0.081085464,0.567598249,0.0270285,36.2,0.054057,white_not_hispanic_2017,0.486512784,0.351370344,13.00364101948546,36.92233825471132,31.79290201256352
18141,IN,St. Joseph,Ohio Valley,48960.0,0.152069819,0.367192977,0.0333812,33.6,0.126106679,white_not_hispanic_2017,0.764058113,0.715840853,10.19133459835547,29.96238818107888,28.86283545676335
19029,IA,Cass,Upper Midwest,47897.0,0.455235205,0.606980273,0.075872534,36.4,0.227617602,white_not_hispanic_2017,0.606980273,0.986342944,11.13377710972729,32.34915181447284,33.51943311144513
55047,WI,Green Lake,Upper Midwest,50386.0,0.322182248,0.590667454,0.053697,32.0,0.107394083,white_not_hispanic_2017,0.268485206,1.181334908,9.336442973216972,39.13632260006018,30.60487511284983
23001,ME,Androscoggin,Northeast,48494.0,0.223736587,0.5966309,0.0186447,29.1,0.102545936,white_not_hispanic_2017,0.717821551,0.671209762,8.736793142401488,35.55717987906174,32.98425144527876
42029,PA,Chester,Northeast,92551.0,0.125849728,0.253635605,0.0077446,31.6,0.156828122,white_not_hispanic_2017,0.666035482,0.695077727,5.721951548081456,20.46464895933901,19.6083769280855
55073,WI,Marathon,Upper Midwest,56223.0,0.184918081,0.392026332,0.0221902,32.0,0.110950849,white_not_hispanic_2017,0.532564074,0.791449388,7.629210375130327,33.89578058173926,32.22652509734664
18151,IN,Steuben,Ohio Valley,54071.0,0.203559381,0.639758055,0.0581598,33.6,0.0290799,white_not_hispanic_2017,0.55251832,1.192276375,8.631051752921536,39.29465776293823,29.61602671118531
5085,AR,Lonoke,South,56247.0,0.083615536,0.432013601,0.0278718,35.0,0.0418078,white_not_hispanic_2017,0.487757292,0.543500982,10.11387842044896,37.49385548091102,31.83475339996723
17027,IL,Clinton,Ohio Valley,61013.0,0.212964195,0.585651537,0.0266205,31.1,0.133102622,white_not_hispanic_2017,0.452548915,0.90509783,9.83190138214419,32.24878595442659,36.21964886066492
13131,GA,Grady,Southeast,40234.0,0.200859679,0.602579038,0.0401719,31.6,0.080343872,white_not_hispanic_2017,0.723094846,0.241031615,18.729216152019,38.50950118764845,27.48218527315914
6079,CA,San Luis Obispo,West,69517.0,0.244436415,0.32591522,0.00354256,25.1,0.141702269,white_not_hispanic_2017,0.828958276,1.20446929,8.150909224921293,19.93608575249286,35.83093786524307
51740,VA,Portsmouth,Southeast,46617.0,0.11579313,0.631598893,0.0105266,30.1,0.073686537,white_not_hispanic_2017,0.82107856,0.5894923,10.68757350058801,30.61230889847118,37.94590356722854
54103,WV,Wetzel,Ohio Valley,42679.0,0.447541717,0.63934531,0.063934531,38.1,0.127869062,white_not_hispanic_2017,0.831148904,0.703279841,13.4020618556701,47.87484174353409,26.12588171459577
40131,OK,Rogers,South,62622.0,0.065969588,0.318853009,0.0219899,36.5,0.0549747,white_not_hispanic_2017,0.461787116,0.384822597,7.588470776621296,32.80864691753403,35.26501200960769
15001,HI,Hawaii,,54684.0,0.216427338,0.332190798,0.00503319,23.8,0.0553651,white_not_hispanic_2017,0.729813118,0.790211444,7.117516938187787,30.24040401229844,33.12580865064901
8031,CO,Denver,Southwest,61038.0,0.168399357,0.295058702,0.0143931,22.6,0.184231775,white_not_hispanic_2017,0.909644389,1.275229318,10.86661547078081,17.15235395218766,21.66047889324503
13045,GA,Carroll,Southeast,50598.0,0.223577061,0.808317067,0.0171982,31.6,0.07739206,white_not_hispanic_2017,0.730925007,0.799717949,14.97204775120507,33.38733451073605,29.56564462798943
37065,NC,Edgecombe,Southeast,34612.0,0.206406095,0.619218284,0.0187642,32.1,0.0375284,white_not_hispanic_2017,0.581689903,0.337755428,16.97858383175767,37.89311209724098,28.92423031338717
55131,WI,Washington,Upper Midwest,74631.0,0.119072426,0.409311464,0.0223261,32.0,0.119072426,white_not_hispanic_2017,0.625130235,0.610246182,4.890822405141206,29.50977016890447,32.65521162613585
49053,UT,Washington,Southwest,54876.0,0.119319002,0.2511979,0.0251198,25.3,0.131878897,white_not_hispanic_2017,0.784993437,0.65311454,6.161200845515113,22.50425879184096,42.14553919426334
22113,LA,Vermilion,South,44048.0,0.215896635,0.465008138,0.0166074,36.2,0.0498223,white_not_hispanic_2017,0.33214867,0.38197097,20.04166980445315,41.4162713055702,22.35861134121545
6099,CA,Stanislaus,West,54060.0,0.241986283,0.299250212,0.00738889,25.1,0.077583388,hispanic_2017,0.676083812,0.541236494,20.24638890412659,29.82997606557282,32.22197521097808
13015,GA,Bartow,Southeast,52497.0,0.1546925,0.705784533,0.0096683,31.6,0.087014531,white_not_hispanic_2017,0.60910172,0.647774845,13.75660631957719,35.80765770830991,30.64770043854717
47123,TN,Monroe,Ohio Valley,38265.0,0.261056845,0.630887376,0.0435095,32.8,0.0435095,white_not_hispanic_2017,0.609132639,0.67439685,15.35652856151362,40.10682277678868,29.20124324813664
48467,TX,Van Zandt,South,49751.0,0.091950641,0.514923589,0.0183901,33.0,0.0183901,white_not_hispanic_2017,0.588484102,0.643654486,14.69921714050268,33.00113308611454,36.52400082406263
55045,WI,Green,Upper Midwest,60846.0,0.271650549,0.353145713,0.0271651,32.0,0.162990329,white_not_hispanic_2017,0.407475823,0.977941975,7.723188682852227,35.12521506404129,33.82144905371822
26015,MI,Barry,Upper Midwest,60818.0,0.184217578,0.452170418,0.0167471,32.3,0.0167471,white_not_hispanic_2017,0.385182208,0.519158628,6.642548722137939,37.30657019488855,33.04236200256739
37133,NC,Onslow,Southeast,47163.0,0.104058814,0.374611731,0.0208118,32.1,0.0624353,white_not_hispanic_2017,0.790846987,0.567120537,7.676854911384801,29.3030940222289,39.44315109642535
51085,VA,Hanover,Southeast,83405.0,0.134167729,0.507920688,0.0287502,30.1,0.172501366,white_not_hispanic_2017,0.71875569,0.776256145,6.112472748446153,25.64421996235562,27.92590285582743
34021,NJ,Mercer,Northeast,76988.0,0.315795108,0.240860675,0.0080287,27.3,0.136487716,white_not_hispanic_2017,0.800192689,0.760049243,10.37563697154021,25.39668472678201,20.69648935527402
51840, VA,Winchester city,,46093.0,0.326489153,0.652978307,0.0362766,30.1,0.290212581,white_not_hispanic_2017,2.031488065,2.357977218,13.75315131684815,24.82433084803948,27.10937080941909
4007,AZ,Gila,Southwest,40747.0,0.112576693,0.581646247,0.0375256,29.5,0.0375256,white_not_hispanic_2017,0.600409029,0.994427454,12.74031202818319,28.66129843985908,39.38852541519879
40009,OK,Beckham,South,47407.0,0.17831669,0.624108417,0.0445792,36.5,0.17831669,white_not_hispanic_2017,0.713266762,0.980741797,15.96939830450065,34.22703149769109,33.13805224343511
55079,WI,Milwaukee,Upper Midwest,47666.0,0.23969796,0.35169657,0.014654,32.0,0.097344586,white_not_hispanic_2017,0.64582376,0.703393139,11.25972292247347,29.02179393270612,28.38268915503721
28121,MS,Rankin,South,62284.0,0.086050545,0.595734541,0.0264771,37.3,0.165481817,white_not_hispanic_2017,0.973033083,0.46996836,10.93163740057031,25.03845865225874,33.77795287408075
51700,VA,Newport News,Southeast,50149.0,0.171851786,0.521098964,0.0221744,30.1,0.160764574,white_not_hispanic_2017,0.859258931,0.831540901,8.445743276828411,28.17390261042456,35.34442863754006
27119,MN,Polk,Upper Midwest,50893.0,0.221273905,0.474158369,0.0316106,28.4,0.0316106,white_not_hispanic_2017,0.568990043,0.790263948,6.816997489222606,30.5320005684779,35.38301198540907
31079,NE,Hall,Northern Rockies and Plains,52315.0,0.178774582,0.455062571,0.0487567,32.8,0.130017877,white_not_hispanic_2017,0.76385503,0.796359499,14.75247775721781,30.01698309295075,34.03716002129224
28107,MS,Panola,South,35570.0,0.087822014,1.083138173,0.029274,37.3,0.029274,white_not_hispanic_2017,0.673302108,0.526932084,22.96640141467728,30.97701149425288,29.73032714412025
48167,TX,Galveston,South,64155.0,0.157907843,0.531420624,0.0212568,33.0,0.081990611,white_not_hispanic_2017,0.740952184,0.722732049,10.41570306546321,24.59418623603053,32.87256676930397
54035,WV,Jackson,Ohio Valley,43544.0,0.102838338,0.651309475,0.0342794,38.1,0.0342794,white_not_hispanic_2017,0.651309475,0.514191691,11.29260324735482,43.65888146667317,27.03203471646594
12023,FL,Columbia,Southeast,41667.0,0.101048012,0.822819528,0.0144354,28.4,0.072177152,white_not_hispanic_2017,0.606288073,0.577417213,15.01598745443066,36.43102991792428,33.6530824219466
47011,TN,Bradley,Ohio Valley,45326.0,0.134090626,0.766232149,0.0191558,32.8,0.095779019,white_not_hispanic_2017,0.71834264,0.56509621,12.92619265616245,32.26560258004564,31.31858370799569
20055,KS,Finney,South,51812.0,0.13514244,0.351370344,0.054057,32.4,0.0270285,hispanic_2017,0.648683713,0.864911617,27.9053583855254,24.11505451171422,30.25284156808165
29027,MO,Callaway,Ohio Valley,53186.0,0.08873705,0.576790825,0.0221843,32.5,0.066552787,white_not_hispanic_2017,0.465869512,0.554606562,11.78831526136915,35.49117980255705,29.26687166208125
26033,MI,Chippewa,Upper Midwest,43683.0,0.344864177,0.557088285,0.026528,32.3,0.026528,white_not_hispanic_2017,0.610144312,1.061120543,7.849437686481524,33.19179863820671,36.33998928926631
53037,WA,Kittitas,Northwest,50410.0,0.244836182,0.378383191,0.0445157,27.7,0.155804843,white_not_hispanic_2017,1.046118234,1.135149573,8.15422420655522,24.83646557989825,32.94569618938844
13295,GA,Walker,Southeast,40814.0,0.087814302,0.643971548,0.0146357,31.6,0.0292714,white_not_hispanic_2017,0.321985774,0.29271434,16.84266644794849,34.18154975496729,29.81197071910435
27037,MN,Dakota,Upper Midwest,79111.0,0.119783145,0.263522918,0.0311436,28.4,0.143739774,white_not_hispanic_2017,0.637246329,0.603707049,5.039971106897534,19.84178248216754,32.54676029143139
41059,OR,Umatilla,Northwest,49667.0,0.182650785,0.443580477,0.0521859,29.4,0.0391395,white_not_hispanic_2017,0.495766416,0.834975016,17.0004914004914,28.96707616707616,36.53071253071253
21015,KY,Boone,Ohio Valley,72942.0,0.116140422,0.34067857,0.0309708,34.3,0.108397727,white_not_hispanic_2017,0.998807625,0.751041392,6.313877424324294,29.10223836841682,32.38908752284929
37019,NC,Brunswick,Southeast,51457.0,0.174115375,0.356145086,0.023743,32.1,0.063314682,white_not_hispanic_2017,0.767690518,0.933891558,8.000146758023536,29.06084037313227,33.46541555451602
20175,KS,Seward,South,48648.0,0.219722271,0.263666725,0.0439445,32.4,0.0439445,hispanic_2017,0.439444542,0.747055722,30.11257035647279,30.62070043777361,28.05659787367104
55111,WI,Sauk,Upper Midwest,57647.0,0.220111943,0.691780391,0.0157223,32.0,0.157222816,white_not_hispanic_2017,0.959059179,1.289227093,8.755554563115469,34.1915458991135,33.2804858986669
6047,CA,Merced,West,47442.0,0.252902804,0.286375233,0.0111575,25.1,0.070664019,hispanic_2017,0.531839719,0.338443458,30.25638813750439,25.4816905226966,30.16827589606452
6037,CA,Los Angeles,West,61308.0,0.195063168,0.1934869,0.00551694,25.1,0.09250723,hispanic_2017,0.814142434,0.799266405,20.20368845560377,20.3636785209936,25.88766335334488
17167,IL,Sangamon,Ohio Valley,55090.0,0.156889737,0.384632903,0.0253048,31.1,0.1366459,white_not_hispanic_2017,0.865424032,0.900850747,7.495967150608594,27.56269247690277,30.79557119812289
12073,FL,Leon,Southeast,51041.0,0.128886629,0.435427799,0.024384,28.4,0.128886629,white_not_hispanic_2017,0.884789288,0.790736883,6.614300354388638,19.07687199070231,27.71216085465485
56033,WY,Sheridan,Northern Rockies and Plains,53027.0,0.266231821,0.43262671,0.033279,28.8,0.232952844,white_not_hispanic_2017,0.765416486,1.064927285,4.524970963995354,27.76306620209059,37.06387921022068
23025,ME,Somerset,Northeast,42134.0,0.197382705,1.065866609,0.0394765,29.1,0.0592148,white_not_hispanic_2017,0.513195034,0.611886387,9.728464668492858,41.36858062285577,30.98055902768543
55063,WI,La Crosse,Upper Midwest,55151.0,0.093439685,0.322791638,0.0254836,32.0,0.203868403,white_not_hispanic_2017,0.68805586,0.874935229,4.725267511324098,24.85130965666645,34.33335521565024
37117,NC,Martin,Southeast,35561.0,0.216628396,0.606559508,0.0433257,32.1,0.0433257,white_not_hispanic_2017,0.736536545,0.389931112,16.76511783691614,34.86998355763961,33.25010657085439
19183,IA,Washington,Upper Midwest,57315.0,0.180921797,0.587995839,0.0452304,36.4,0.0452304,white_not_hispanic_2017,0.361843593,0.949839432,8.383313341330133,39.69079035052646,29.95468479274956
13139,GA,Hall,Southeast,55308.0,0.178355764,0.545259049,0.0254794,31.6,0.101917579,white_not_hispanic_2017,0.601313718,0.580930202,20.80501869144734,28.05835969306676,27.15102992145052
20061,KS,Geary,South,46326.0,0.085207907,0.397636901,0.0284026,32.4,0.0284026,white_not_hispanic_2017,0.73846853,0.653260623,5.814664517204958,23.09744844071377,48.30173995219301
53071,WA,Walla Walla,Northwest,53598.0,0.20002667,0.283371116,0.0500067,27.7,0.083344446,white_not_hispanic_2017,0.533404454,0.733431124,12.15541350379545,20.73511785856972,38.4938074310827
